"","Date","Silver_Change","Copper_Change","WTI_Change","Brent_Change","Gold_Change","USD_Change","Gas_Change","Wheat_Change","Maize_Change","Soyabeans_Change","GPR_Change"
"201",2023-08-24,-0.0055,-0.0115,9e-04,0.0018,-5e-04,0.0057,0.0088,-0.0067,-0.0018,0.0062,-0.7217
"202",2023-08-23,0.0399,0.0129,-0.0132,-0.0098,0.0115,-0.0014,-0.0246,0.0084,0.0196,0.0069,0.4462
"203",2023-08-22,0.0044,0.0091,-0.006,-0.0051,0.0016,0.0026,-0.0274,-0.003,-0.002,-0.0112,-0.1814
"204",2023-08-21,0.026,0.0037,-0.0067,-0.004,0.0034,-7e-04,0.0318,-0.0146,-0.0075,0.0031,0.7996
"205",2023-08-18,8e-04,0.0029,0.0095,0.0081,7e-04,-0.0019,-0.0267,0.0135,0.007,0.0157,-0.4045
"206",2023-08-17,0.0081,0.0092,0.0111,0.008,-0.0068,0.0015,0.0112,-0.0037,0.0083,0.0032,0.1214
"207",2023-08-16,-0.0051,-0.0027,-0.0184,-0.017,-0.0036,0.0022,-0.0252,0.0045,0.019,0.0089,-0.1094
"208",2023-08-15,-0.0026,-0.0141,-0.0173,-0.0153,-0.0045,4e-04,-0.0487,-0.0144,-0.0197,-0.024,-0.0029
"209",2023-08-14,-0.0021,-3e-04,-0.0079,-0.0069,-0.0013,0.0036,0.009,-0.0124,0.0054,0.0075,0.6387
"210",2023-08-11,-0.0035,-0.0101,0.0034,0.0047,-0.0012,0.0031,0.0025,-0.0027,-0.0115,-0.01,0.0831
"211",2023-08-10,0.0041,-0.0033,-0.0167,-0.0131,-9e-04,5e-04,-0.0662,0.0037,0.0044,-0.005,0.2127
"212",2023-08-09,-0.0038,0.0034,0.0161,0.016,-0.0047,-3e-04,0.0655,-0.0095,-0.0029,-6e-04,-0.0223
"213",2023-08-08,-0.0186,-0.0172,0.0107,0.0097,-0.0051,0.0047,0.0191,0.0038,0.0144,0.0025,-0.0821
"214",2023-08-07,-0.0202,-0.0077,-0.0095,-0.0104,-0.0031,2e-04,0.0574,0.0098,0.0018,-0.0215,1.3597
"215",2023-08-04,0.001,-0.0079,0.0147,0.0129,0.0037,-0.005,0.0047,0.0037,0.0069,0.0036,0.2967
"216",2023-08-03,-0.0072,0.015,0.0246,0.0233,-0.0031,-4e-04,0.0355,-0.0095,-0.0156,0.0037,-0.4029
"217",2023-08-02,-0.0184,-0.016,-0.0221,-0.0201,-0.0019,0.003,-0.0324,-0.01,-0.0146,-0.0061,0.1251
"218",2023-08-01,-0.0255,-0.0236,-0.0049,-0.0076,-0.0151,0.0045,-0.0281,-0.0041,-0.0208,0.0055,-0.2761
"219",2023-07-31,0.0191,0.0191,0.0142,0.0067,0.0047,0.0022,-0.0015,-0.0264,-0.0436,-0.0296,2.7301
"220",2023-07-28,0.0054,0.014,0.0069,0.0089,0.0176,-0.0014,0.0586,-0.0082,-0.0168,-0.02,-0.0165
"221",2023-07-27,-0.024,-0.0064,0.0157,0.0159,-0.0123,0.009,-0.0649,-0.0019,-0.0067,-0.0087,0.4532
"222",2023-07-26,0.0058,-0.0033,-0.0101,-0.0086,0.0033,-0.0046,-0.0238,-0.0267,-0.0219,0.0216,0.3107
"223",2023-07-25,0.0101,0.0151,0.0102,0.0109,8e-04,1e-04,0.0168,-0.006,0.0094,-0.0018,-0.8432
"224",2023-07-24,-0.0107,0.0098,0.0211,0.0206,-0.0021,0.0028,-0.0081,0.0376,0.082,0.0148,1.0651
"225",2023-07-21,-0.0042,-0.0039,0.0149,0.018,-0.0022,0.002,-0.0088,-0.0085,-0.0146,0.0024,-0.0803
"226",2023-07-20,-0.0166,0.0056,0.0048,0.0023,-0.0049,0.0061,0.0565,0.0122,-0.008,0.0018,-0.4386
"227",2023-07-19,0.0052,-0.0043,-0.0049,-0.0021,0,0.0036,-0.0126,0.026,0.0074,-0.003,0.2207
"228",2023-07-18,0.0096,-0.0034,0.0213,0.0144,0.0123,0.001,0.0455,0.0047,0.0404,0.0072,0.3119
"229",2023-07-17,-0.0067,-0.0223,-0.0165,-0.0172,-0.004,-8e-04,-0.0103,-0.0032,-0.017,0,1.2879
"230",2023-07-14,0.0098,-0.0018,-0.0188,-0.0183,3e-04,0.0015,-0.0016,0.0223,-0.0289,0.0036,0.633
"231",2023-07-13,0.0259,0.0225,0.0162,0.0156,0.0011,-0.0074,-0.0243,0.0018,0.042,0.0233,-0.9257
"232",2023-07-12,0.0437,0.0226,0.0111,0.0089,0.0126,-0.0119,-0.0491,-0.0084,-0.0204,-0.0233,0.3629
"233",2023-07-11,-0.0028,-0.0045,0.0241,0.022,0.0031,-0.0024,0.0232,0.0096,0.0038,0.0055,0.0218
"234",2023-07-10,0.0026,0.0013,-0.0111,-0.0099,-8e-04,-0.003,0.0337,-0.0033,0.009,0.0123,0.5996
"235",2023-07-07,0.0173,0.0119,0.0276,0.0255,0.0088,-0.0089,-0.0103,-0.0068,-0.0146,-0.0232,-0.3592
"236",2023-07-06,-0.0215,-0.0082,-0.0013,-0.0017,-0.006,-0.0016,-0.0181,0.0043,0.0182,-0.0149,0.6532
"237",2023-07-05,0.024,-9e-04,0.0115,0.0052,0.0099,0.0037,-0.0342,0.0197,-0.003,-0.013,-0.2017
"238",2023-07-04,-0.0113,-0.0054,0.0164,0.0214,-0.011,0,0.0155,0.0028,0,0,0.8848
"239",2023-07-03,0.0041,0.0092,-0.0123,-0.0033,1e-04,7e-04,-0.0318,-0.0012,-0.0123,-6e-04,-0.4252
"240",2023-06-30,0.0097,0.0162,0.0109,0.0075,0.006,-0.0041,0.0359,-0.0098,-0.0273,0.0382,-0.1634
"241",2023-06-29,0.0012,-0.0095,0.0042,0.0042,-0.0023,0.0045,0.0376,-6e-04,-0.0051,0.0172,0.3817
"242",2023-06-28,-0.0028,-0.0121,0.027,0.0245,-9e-04,0.0041,-0.0579,-0.0302,-0.0397,-0.0214,-0.3618
"243",2023-06-27,0.0054,-0.0045,-0.0236,-0.0259,-0.0052,-0.002,-0.01,-0.0221,-0.0184,-0.0108,-0.3579
"244",2023-06-26,0.0211,-0.0029,0.0032,0.0045,0.0022,-0.002,0.0227,4e-04,0.0078,0.0194,0.3031
"245",2023-06-23,-0.0053,-0.0216,-0.0045,-0.0039,0.003,0.0054,0.0464,-0.0104,-0.0315,-0.0024,-1.2027
"246",2023-06-22,-0.0152,-0.0023,-0.0399,-0.0386,-0.0109,0.0031,0.0042,0.0028,-0.0141,-0.0079,0.1873
"247",2023-06-21,-0.0182,0.0042,0.0187,0.0161,-0.0014,-0.0044,0.0421,0.0269,0.0291,0.0208,-0.1084
"248",2023-06-20,-0.0256,0.0085,-0.0017,-0.0025,0.01,0.0028,-0.0571,2e-04,0.0076,0.0049,0.2812
"249",2023-06-19,-0.0056,-0.0025,-0.0022,-0.0068,-0.0216,-0.0041,0.0158,-3e-04,0,0,0.2411
"250",2023-06-16,0.0075,-9e-04,0.0158,0.0124,3e-04,0.0015,0.0391,0.0163,0.0153,0.0232,-0.3512
"251",2023-06-15,-0.0068,0.007,0.0343,0.0337,0.001,-0.0079,0.0816,0.0187,0.0138,0.0264,0.7861
"252",2023-06-14,0.0118,0.0088,-0.0161,-0.0147,0.0052,-0.0039,9e-04,-0.0032,-0.0094,-0.0072,-0.0676
"253",2023-06-13,-0.0097,0.0196,0.034,0.0341,-0.0056,-0.003,0.0327,-0.0025,-0.0124,0.0104,0.1606
"254",2023-06-12,-0.0144,-0.0091,-0.0432,-0.0394,-0.0038,9e-04,0.0053,-3e-04,0.0158,-0.0098,-0.2249
"255",2023-06-09,0.0025,-8e-04,-0.0155,-0.0154,-7e-04,0.0021,-0.0417,-0.0097,-0.013,0.0157,0.2016
"256",2023-06-08,0.0344,0.0099,-0.0165,-0.0129,0.0102,-0.0071,0.0099,0.0079,-0.0053,0.0033,-0.5918
"257",2023-06-07,-0.0059,-0.0046,0.011,0.0087,-0.0115,-2e-04,0.0296,-0.014,-0.0101,0.0033,0.064
"258",2023-06-06,0.0014,-1e-04,-0.0057,-0.0055,0.0036,0.0013,0.0076,-5e-04,0.0074,0.0033,0.2203
"259",2023-06-05,-0.0046,0.0103,0.0058,0.0076,0.0024,-2e-04,0.0336,0.0062,-0.0088,-0.002,1.0312
"260",2023-06-02,-0.01,0.0043,0.0234,0.0249,-0.0129,0.0043,0.0065,0.0082,0.0129,0.014,-0.3419
"261",2023-06-01,0.0168,0.0198,0.0287,0.0223,0.0067,-0.0071,-0.0477,0.008,-0.0068,0.0197,-0.1855
"262",2023-05-31,0.015,-0.0069,-0.0195,-0.012,0.0025,0.0016,-0.0262,-0.006,-0.0092,-0.0034,0.6796
"263",2023-05-30,0.0081,0.0044,-0.0449,-0.0458,0.0099,-6e-04,-0.0094,-0.0202,-0.0091,-0.0303,0.9062
"264",2023-05-29,-0.0062,-9e-04,-0.0048,0.0016,0.0071,0,-0.0353,0.0022,-0.006,-0.0013,0.2086
"265",2023-05-26,0.0195,0.0257,0.0115,0.009,4e-04,-4e-04,-0.0546,0.0062,0.0103,0.0087,-0.5496
"266",2023-05-25,-0.0142,0.0066,-0.0318,-0.0268,-0.0105,0.0036,-0.0379,-2e-04,0.0034,-7e-04,-0.0807
"267",2023-05-24,-0.0159,-0.0245,0.0198,0.0198,-0.0049,0.004,0.0332,-0.0179,0.0101,0.002,-0.4664
"268",2023-05-23,-0.0099,-0.0078,0.0111,0.0112,-0.0015,0.003,-0.0329,0.0095,0.012,-0.0113,0.8534
"269",2023-05-22,-0.0082,-0.012,0.005,0.0054,-0.0023,0,-0.0716,0,0.0142,0.0207,0.2618
"270",2023-05-19,0.0179,0.0112,-0.0035,-0.0037,0.0111,-0.0036,-0.0027,-0.0161,-3e-04,-0.0148,0.2504
"271",2023-05-18,-0.0108,-0.017,-0.013,-0.0143,-0.0127,0.0071,0.096,-0.0168,-0.0141,-0.0033,0.3372
"272",2023-05-17,2e-04,0.0235,0.0289,0.0274,-0.0042,0.0031,-0.0046,-0.0132,-0.0245,-0.0151,-0.4309
"273",2023-05-16,-0.0164,-0.0217,-0.0035,-0.0043,-0.0146,0.0013,4e-04,-0.0024,-0.0156,-0.0239,0.0121
"274",2023-05-15,0.0054,0.0063,0.0153,0.0143,0.0015,-0.0023,-0.0258,0.0198,0.0025,0.0064,0.6073
"275",2023-05-12,-0.0112,0.0042,-0.0121,-0.0108,-4e-04,0.0062,0.0397,0.008,0.0056,-0.0121,0.0631
"276",2023-05-11,-0.0474,-0.0342,-0.0226,-0.0187,-0.0081,0.006,0.0703,-0.007,-0.0107,-0.0038,0.1469
"277",2023-05-10,-0.0091,-0.0152,-0.0149,-0.0133,-0.0029,-0.0013,-0.0335,0.0041,0.0127,-0.0038,0.0185
"278",2023-05-09,0.0026,-0.0069,0.0075,0.0056,0.0047,0.0024,0.013,-0.0022,-0.0137,-0.01,0.81
"279",2023-05-08,-0.0037,0.0123,0.0253,0.0227,0.0042,0.0015,0.0473,0.0035,-0.0079,-0.0013,0.1946
"280",2023-05-05,-0.0113,0.0053,0.0403,0.0386,-0.0148,-0.0018,0.0171,0.0186,-0.0019,0.0119,-0.5266
"281",2023-05-04,0.0213,0.0049,-6e-04,0.0024,0.0091,7e-04,-0.0318,0.0077,-0.0015,-0.0019,-0.2361
"282",2023-05-03,0.0024,-0.0045,-0.0419,-0.0397,0.0067,-0.006,-0.0199,0.0213,0.0038,0.0075,0.6632
"283",2023-05-02,0.0152,-0.0176,-0.0524,-0.0503,0.0155,-0.0019,-0.0449,-0.0148,4e-04,-0.0113,-0.3059
"284",2023-05-01,0,0.011,-0.0144,-0.0029,-0.0034,0.0051,-0.0382,-0.003,-0.0016,0.005,0.3827
"285",2023-04-28,7e-04,0.0023,0.0272,0.0149,2e-04,0.0015,0.0234,0.0085,0.0095,0.0184,0.0036
"286",2023-04-27,0.0142,0.006,0.0053,0.0088,0.0015,5e-04,0.1124,-0.0196,-0.0215,-0.0108,0.1125
"287",2023-04-26,-7e-04,-0.001,-0.0349,-0.0381,-0.0043,-0.0038,-0.0824,-0.0152,-0.0068,0.0019,-0.537
"288",2023-04-25,-0.0171,-0.0251,-0.022,-0.0237,0.0024,0.0051,0.015,-0.0104,-0.0105,-0.0126,0.1224
"289",2023-04-24,0.0097,-0.0053,0.0115,0.0131,0.0047,-0.0047,0.0179,-0.0066,-0.0272,-0.01,1.0382
"290",2023-04-21,-0.0123,-0.0113,0.0044,0.0069,-0.0141,-1e-04,-0.0071,-0.0116,-0.0159,-0.0117,0.3811
"291",2023-04-20,2e-04,-0.0118,-0.0236,-0.0243,0.0059,-0.001,0.0122,-0.0118,-0.0202,-0.0073,-0.5019
"292",2023-04-19,0.0042,-0.0038,-0.0205,-0.0195,-0.0062,0.0022,-0.0609,-0.0136,-0.0135,-0.0157,0.3913
"293",2023-04-18,0.007,0.0069,9e-04,1e-04,0.0063,-0.0034,0.04,-0.0044,-0.0084,6e-04,0.1538
"294",2023-04-17,-0.0147,-0.008,-0.0194,-0.018,-0.0043,0.0054,0.0762,0.0121,0.0036,0.003,0.7785
"295",2023-04-14,-0.0176,-0.004,0.0048,0.0026,-0.019,0.0054,0.0533,0.015,0.0076,-0.0012,-0.052
"296",2023-04-13,0.0182,0.0088,-0.0126,-0.0142,0.0149,-0.0047,-0.0411,-0.009,-0.0057,-0.0042,0.0551
"297",2023-04-12,0.0107,0.0136,0.0196,0.0201,0.0029,-0.007,-0.0425,1e-04,0.0044,0.0036,0.2528
"298",2023-04-11,0.0111,0.0107,0.0216,0.017,0.0077,-0.0036,0.0064,-0.0054,-0.0037,0.006,-0.4314
"299",2023-04-10,-0.0068,-0.0093,-0.0113,-0.011,-0.0111,0.005,0.0801,7e-04,0.0091,-0.0078,1.1767
"300",2023-04-06,0.002,0.0071,6e-04,0.0015,-0.0045,-3e-04,-0.0668,-0.0038,-0.0131,-0.0143,0.3876
"301",2023-04-05,-0.0023,0.0031,-0.0011,6e-04,-0.0013,0.0027,0.0233,-0.0107,-0.0039,-0.0094,-0.013
"302",2023-04-04,0.0448,-0.0186,0.0035,1e-04,0.0187,-0.0051,0.0043,-5e-04,-0.0057,-0.0105,0.3447
"303",2023-04-03,-0.0053,-0.0116,0.0612,0.0647,0.0072,-0.0039,-0.0537,-0.0012,-0.0027,0.0081,0.6632
"304",2023-03-31,0.0069,9e-04,0.0176,0.0063,-0.0057,0.0036,0.0532,-5e-04,0.0065,0.0059,-0.3574
"305",2023-03-30,0.0221,0.0024,0.0187,0.0126,0.0157,-0.0047,0.0568,-0.0016,-0.0065,-0.0018,0.4806
"306",2023-03-29,0.002,1e-04,-0.003,-0.0047,-0.003,0.0019,-0.0192,0.0051,0.0037,0.0083,0.0408
"307",2023-03-28,0.0118,0.0018,0.0056,0.0068,0.0096,-0.004,-0.0278,0.0061,-0.0021,0.0173,-0.4546
"308",2023-03-27,-0.0082,0.0018,0.0507,0.0417,-0.0151,-0.0024,-0.1156,0.012,0.008,0.0097,1.3406
"309",2023-03-24,0.0036,-0.0108,-0.0101,-0.0121,-0.0058,0.0054,0.0342,0.0146,0.011,0.0043,-0.3256
"310",2023-03-23,0.0207,0.019,-0.0127,-0.0062,0.0237,0.0023,-0.0104,6e-04,-0.0068,-0.0205,-0.1291
"311",2023-03-22,0.0161,0.012,0.0194,0.018,0.0042,-0.009,-0.0716,-0.0151,0.0012,-0.0131,-0.1268
"312",2023-03-21,-0.0095,0.0107,0.0273,0.0203,-0.0207,-3e-04,0.0661,-0.0103,-0.0055,-0.0146,0.3228
"313",2023-03-20,0.0079,0.015,0.0133,0.0106,0.0048,-0.0041,-0.047,-0.0083,4e-04,0.0041,1.0765
"314",2023-03-17,0.0353,0.0067,-0.0232,-0.0205,0.026,-0.007,-0.0685,0.0045,0.0014,-0.0099,-0.2804
"315",2023-03-16,-0.0085,0.0051,0.0115,0.0138,-0.0043,-0.0018,0.0314,-0.0015,0.0066,0,0.1032
"316",2023-03-15,-0.007,-0.0398,-0.0525,-0.0538,0.0107,0.0103,-0.0105,0.0033,0.0047,-0.0035,-0.1423
"317",2023-03-14,0.0055,-0.0121,-0.0457,-0.0411,-0.0029,-0.0048,-0.0127,0.009,0.0107,0,-0.2071
"318",2023-03-13,0.068,0.0058,-0.0244,-0.0243,0.026,-0.008,0.0724,0.007,-0.0022,-0.0098,0.6188
"319",2023-03-10,0.0168,-0.0015,0.0124,0.0146,0.0176,-0.0072,-0.0444,0.0072,0.002,-0.004,-0.2607
"320",2023-03-09,7e-04,0.0026,-0.0126,-0.0129,0.0087,-0.0031,-0.0031,-0.0193,-0.0183,-0.0057,0.1579
"321",2023-03-08,-0.0026,0.0128,-0.0117,-0.0076,-7e-04,4e-04,-0.0506,-0.0089,-0.0083,0.0017,-0.2483
"322",2023-03-07,-0.044,-0.0275,-0.0353,-0.0335,-0.0185,0.0121,0.0447,-0.0068,0.0017,-0.0096,0.4126
"323",2023-03-06,-0.0042,0.0055,0.0097,0.0041,0,-0.0016,-0.1452,-0.009,-0.0018,0.0056,0.5764
"324",2023-03-03,0.0159,-0.0017,0.0189,0.0127,0.0076,-0.0048,0.0882,-0.0084,0.0042,0.0028,0.2419
"325",2023-03-02,-0.0094,-0.0197,0.0062,0.0052,-0.0026,0.0054,-0.0164,0.0069,-0.0029,0.0091,0.269
"326",2023-03-01,0.0012,0.0166,0.0083,0.005,0.0048,-0.0037,0.0233,-9e-04,0.0074,0.0069,-0.46
"327",2023-02-28,0.0133,0.0198,0.0182,0.0175,0.0063,0.0019,0.0059,-0.007,-0.0152,-0.0177,0.1568
"328",2023-02-27,0.0017,0.0144,-0.0086,-0.0045,0.0042,-0.0051,0.1142,-0.0137,-0.0066,-0.0062,0.6197
"329",2023-02-24,-0.0234,-0.0253,0.0115,0.0106,-0.0053,0.0059,0.0592,-0.0163,-0.0112,-0.0028,-0.1418
"330",2023-02-23,-0.0173,-0.0307,0.019,0.0186,-0.0079,2e-04,0.0644,-0.0047,-0.014,-0.0028,-0.1616
"331",2023-02-22,-0.0096,-0.0061,-0.0284,-0.0313,-5e-04,0.0039,-0.0014,-0.0126,-0.0072,-0.0072,-0.152
"332",2023-02-21,0.01,0.0072,-0.0122,-0.0121,0.0091,0.0032,-0.0633,-0.0061,0.0034,0.0134,0.1809
"333",2023-02-20,0.0097,0.0149,0.0082,0.0129,-0.0131,0,0.0082,0,0,0,0.237
"334",2023-02-17,-6e-04,-0.0041,-0.0278,-0.0251,-9e-04,-1e-04,-0.0535,-3e-04,-0.002,-5e-04,-0.2391
"335",2023-02-16,0.0058,0.0247,-0.0011,-0.0028,0.0035,-5e-04,-0.0274,1e-04,-9e-04,5e-04,0.122
"336",2023-02-15,-0.0141,-0.0173,-0.0052,-0.0023,-0.0107,0.0069,-0.0366,-0.0084,-0.0087,-0.0078,0.3666
"337",2023-02-14,8e-04,0.0044,-0.0136,-0.0119,0.0011,-0.0012,0.0612,0.0013,-0.0026,-0.005,-0.2895
"338",2023-02-13,-0.01,0.0105,0.0051,0.0025,-0.0059,-0.0028,-0.0414,0.0015,0.0056,-6e-04,0.3765
"339",2023-02-10,-0.0034,-0.0187,0.0211,0.0224,-0.0022,0.0042,0.0461,0.0104,0.0058,0.0112,-0.1369
"340",2023-02-09,-0.0124,0.0148,-0.0053,-0.0069,-0.0065,-0.0016,0.0061,-0.0056,-0.0067,-6e-04,0.2282
"341",2023-02-08,0.0108,-0.0112,0.0168,0.0167,0.0033,-3e-04,-0.0702,0.0081,0.0031,6e-04,-0.0223
"342",2023-02-07,-0.0025,0.0106,0.0392,0.0333,0.0028,-0.0019,0.0509,3e-04,-0.0058,-0.0056,0.2042
"343",2023-02-06,-0.0076,-0.0042,0.0099,0.0131,0.0015,0.0072,0.0222,-0.0055,5e-04,-0.0078,0.294
"344",2023-02-03,-0.0508,-0.0082,-0.0323,-0.0271,-0.0279,0.0116,-0.0167,-0.0048,0.0024,-0.0028,-0.1158
"345",2023-02-02,3e-04,-0.0042,-0.0069,-0.0081,-0.0062,0.0054,-0.0055,-0.0012,-0.0044,0.0067,0.1835
"346",2023-02-01,-0.0095,-0.0261,-0.0308,-0.0195,-0.0013,-0.0087,-0.0748,0.0017,-4e-04,-0.0121,-0.3108
"347",2023-01-31,0.0044,0.0047,0.0127,-0.0048,0.0032,-0.0017,0.0037,0.0022,-5e-04,5e-04,-0.0451
"348",2023-01-30,0.0048,-0.0041,-0.0223,-0.0203,0.0053,0.0036,-0.0414,0.0022,0.0011,0.0149,1.0334
"349",2023-01-27,-0.0165,-0.0102,-0.0162,-0.0093,-6e-04,8e-04,4e-04,0.0045,2e-04,-0.0089,0.5243
"350",2023-01-26,0.0033,0.0049,0.0104,0.0157,-0.0065,0.0022,-0.023,0.0083,0.0092,0.0122,-0.4364
"351",2023-01-25,0.0083,-7e-04,0,-1e-04,0.0037,-0.0025,-0.0465,0.0059,0.0026,0.0084,0.2064
"352",2023-01-24,0.0083,-0.0019,-0.0182,-0.0234,0.0035,-0.0024,-0.0512,0.0085,0.0128,-6e-04,0.0257
"353",2023-01-23,-0.0157,0.0019,0.0036,0.0064,3e-04,0.0013,0.0151,-0.0157,-0.0116,-0.0101,0.7474
"354",2023-01-20,0.0027,0.0046,0.0128,0.0171,0.0022,-5e-04,-0.0308,0.0014,-0.0022,-0.0056,0.2808
"355",2023-01-19,0.0094,-9e-04,0.0102,0.0139,0.0087,-0.0027,-0.0109,-0.0044,-0.0063,-0.0066,0.4045
"356",2023-01-18,-0.0174,0.0028,-0.0081,-0.0109,-0.0015,-3e-04,-0.0767,-0.0067,-0.0038,-0.0148,-0.5064
"357",2023-01-17,-0.008,0.0209,0.0178,0.0173,0.0088,0.0019,-0.0242,0.0036,0.0059,0.0022,0.1736
"358",2023-01-16,0.0016,-0.0149,-0.0093,-0.0096,-0.0148,0,0.0205,0,0,0,0.9218
"359",2023-01-13,0.0152,0.0046,0.0186,0.0149,0.012,-5e-04,-0.0747,0.001,0.0064,-0.0016,-0.0986
"360",2023-01-12,0.0222,0.0077,0.0125,0.0165,0.0106,-0.0091,0.0065,0.0057,0.0109,0.0076,-0.1231
"361",2023-01-11,-0.0079,0.0221,0.0306,0.0321,0.0013,-5e-04,0.0088,0.0014,3e-04,0.0033,0.1216
"362",2023-01-10,-0.0085,0.0123,0.006,0.0056,-6e-04,0.0023,-0.0693,-0.0075,-9e-04,0.0028,0.2858
"363",2023-01-09,-0.0042,0.0298,0.0119,0.0137,0.0044,-0.0087,0.0539,0.0016,-0.0021,0,1.0807
"364",2023-01-06,0.0239,0.0231,0.0016,-0.0015,0.0157,-0.0113,-0.0027,-0.0044,0.0038,0.0206,-0.127
"365",2023-01-05,-0.0223,0.021,0.0112,0.0109,-0.0098,0.0078,-0.1083,5e-04,-0.0062,-0.0084,0.0662
"366",2023-01-04,-0.011,-0.0072,-0.0521,-0.0519,0.0069,-0.0028,0.0461,-0.0165,-0.0164,-0.0067,-0.7442
"367",2023-01-03,0.0032,-0.0175,-0.0416,-0.0443,0.0108,0.0101,-0.0374,-0.0132,-0.0035,-0.0165,0.5279
"368",2022-12-30,-0.0084,-0.0034,0.0248,0.0444,2e-04,-0.0031,-0.0184,0.0128,-0.0012,0.0066,0.2544
"369",2022-12-29,0.024,-0.0048,-0.0073,-0.012,0.0057,-0.0057,-0.0319,-0.0123,-0.0052,0,-0.2654
"370",2022-12-28,-0.0156,8e-04,-0.007,-0.0168,-0.004,0.0028,-0.1085,-8e-04,0.0043,0.006,0.0339
"371",2022-12-27,0.0067,-0.0038,-0.0164,0.0021,0.0104,-0.0011,0.0268,0.0036,0.0044,0.0011,0.8195
"372",2022-12-23,0.0126,0.0136,0.0287,0.0347,0.005,-0.0011,0.0106,0.0066,0.0052,0.0066,-0.3246
"373",2022-12-22,-0.0236,-0.0138,-0.0105,-0.011,-0.0164,0.0027,-0.0592,-0.0013,-0.0014,-0.0083,-0.0642
"374",2022-12-21,-0.0032,0.0025,0.0264,0.0255,1e-04,0.0023,0.0042,0.0085,0.0092,0.0027,0.2447
"375",2022-12-20,0.0462,0.0042,0.0113,0.0049,0.0153,-0.0095,-0.0865,0.0025,0.0049,0.0078,-0.2559
"376",2022-12-19,-0.0055,0.0054,0.0124,0.0082,-0.0014,-6e-04,-0.0941,-0.0037,-3e-04,-0.0088,1.2376
"377",2022-12-16,0.001,-4e-04,-0.0222,-0.0225,0.0069,0.0012,-0.0434,-0.0111,0.0032,6e-04,0.2942
"378",2022-12-15,-0.0344,-0.029,-0.015,-0.0173,-0.0167,0.0076,0.0593,-0.001,0.0054,-0.0072,-0.5945
"379",2022-12-14,0.0061,0.0092,0.0248,0.0234,-0.0036,-0.002,-0.0762,-0.0017,-0.003,0.0028,-0.1347
"380",2022-12-13,0.0251,0.0106,0.0295,0.0322,0.0183,-0.011,0.0494,0.0024,0.0068,0.0188,-0.0369
"381",2022-12-12,-0.0132,-0.0196,0.0291,0.0227,-0.0101,0.0029,0.0549,0.01,0.0059,-0.0072,2.1496
"382",2022-12-09,0.0203,-0.001,-0.0052,1e-04,0.0051,4e-04,0.045,-0.0053,0.0022,-0.0017,-0.1837
"383",2022-12-08,0.0141,0.0056,-0.0097,-0.0129,0.0019,-0.0029,0.0361,0.0024,0.0022,0.0072,0.1011
"384",2022-12-07,0.0263,0.011,-0.0293,-0.0261,0.0087,-0.0046,0.0444,0.0081,0.0037,0.005,-0.0878
"385",2022-12-06,-0.0037,0.0062,-0.034,-0.0362,6e-04,0.0029,-0.0193,-0.0083,-1e-04,0.0124,0.3404
"386",2022-12-05,-0.0358,-0.0138,-0.0371,-0.0338,-0.0155,0.0071,-0.111,-0.0177,-0.0049,-0.0028,0.6508
"387",2022-12-02,0.0179,0.0084,-0.0134,-0.0153,-0.0031,-0.0018,-0.0844,-0.0109,-0.0069,0.0034,0.5034
"388",2022-12-01,0.0487,0.0215,0.006,0.017,0.0311,-0.0114,-0.0277,-0.005,-0.0134,-0.0236,-0.2129
"389",2022-11-30,0.0161,0.0269,0.0304,0.0289,-0.002,-0.0082,-0.0422,0.0063,-0.0031,0.005,-0.2089
"390",2022-11-29,0.0147,0.0068,0.0123,-0.0019,0.0133,0.0013,0.0779,-0.0043,-0.0035,-0.0044,0.1333
"391",2022-11-28,-0.0224,-0.0041,0.0118,-0.0053,-0.0076,0.0068,-0.0444,-0.0071,-0.0026,0.0039,0.0297
"392",2022-11-25,0.0047,-0.0025,-0.0195,-0.02,0.0084,-5e-04,-0.0213,-0.0028,0.0063,-6e-04,0.5496
"393",2022-11-24,-8e-04,0.0058,-0.0015,-8e-04,-0.0036,0,-0.0179,0,0.0017,0,-0.8209
"394",2022-11-23,0.014,0.0011,-0.0329,-0.0334,0.0032,-0.0107,0.078,0.0045,5e-04,0.0033,0.0034
"395",2022-11-22,0.0079,0.0108,0.0086,0.0104,1e-04,-0.0057,4e-04,-6e-04,-0.0043,-0.01,-0.0224
"396",2022-11-21,-0.0063,-0.018,-9e-04,-0.0019,-0.0081,0.0085,0.075,-0.0031,-0.0052,0.0028,0.5779
"397",2022-11-18,0.0015,-0.0142,-0.0158,-0.0241,-0.0049,0.0022,-0.0104,-0.0057,-0.0026,0.005,-0.6788
"398",2022-11-17,-0.0259,-0.0211,-0.0424,-0.0332,-0.0074,0.0041,0.0273,-0.0093,0.0064,-0.0061,-0.1074
"399",2022-11-16,0.0015,-0.012,-0.0145,-0.0107,-3e-04,-0.0013,0.0275,-0.0042,-0.0047,-0.0257,-0.1415
"400",2022-11-15,-0.0257,-0.0021,0.0128,0.0077,4e-04,-0.0022,0.017,0.0042,0.0066,0.0065,0.0393
"401",2022-11-14,0.0204,-0.0188,-0.034,-0.0297,0.0041,0.0035,0.0092,0.005,-0.0044,-0.007,1.4126
